0.0, 0.0
0.3333333333333333, 0.0
0.6666666666666666, 0.0
1.0, 0.0
1.3333333333333333, 0.0
1.6666666666666667, 0.0
2.0, 0.0
2.3333333333333335, 0.0
2.6666666666666665, 0.0
3.0, 0.0
3.3333333333333335, 0.0
3.6666666666666665, 0.0
4.0, 0.0
4.333333333333333, 0.0
4.666666666666667, 0.0
5.0, 0.0
5.333333333333333, 0.0
5.666666666666667, 0.0
6.0, 0.0
6.333333333333333, 0.0
6.666666666666667, 0.0
7.0, 0.0
7.333333333333333, 0.0
7.666666666666667, 0.0
8.0, 0.0
8.333333333333334, 0.0
8.666666666666666, 0.0
9.0, 0.0
9.333333333333334, 0.0
9.666666666666666, 0.0
10.0, 0.0
10.333333333333334, 0.0
10.666666666666666, 0.0
11.0, 0.0
11.333333333333334, 0.0
11.666666666666666, 0.0
12.0, 0.0
12.333333333333334, 0.0
12.666666666666666, 0.0
13.0, 0.0
13.333333333333334, 0.0
13.666666666666666, 0.0
14.0, 0.0
14.333333333333334, 0.0
14.666666666666666, 0.0
15.0, 0.0
15.333333333333334, 0.0
15.666666666666666, 0.0
16.0, 0.0
16.333333333333332, 0.0
16.666666666666668, 0.0
17.0, 0.0
17.333333333333332, 0.0
17.666666666666668, 0.0
18.0, 0.0
18.333333333333332, 0.0
18.666666666666668, 0.0
19.0, 0.0
19.333333333333332, 0.0
19.666666666666668, 0.0
20.0, 0.0
20.333333333333332, 0.0
20.666666666666668, 0.0
21.0, 0.0
21.333333333333332, 0.0
21.666666666666668, 0.0
22.0, 0.0
22.333333333333332, 0.0
22.666666666666668, 0.0
23.0, 0.0
23.333333333333332, 0.0
23.666666666666668, 0.0
24.0, 0.0
24.333333333333332, 0.0
24.666666666666668, 0.0
25.0, 0.0
25.333333333333332, 0.0
25.666666666666668, 0.0
26.0, 0.0
26.333333333333332, 0.0
26.666666666666668, 0.0
27.0, 0.0
27.333333333333332, 0.0
27.666666666666668, 0.0
28.0, 0.0
28.333333333333332, 0.0
28.666666666666668, 0.0
29.0, 0.0
29.333333333333332, 0.0
29.666666666666668, 0.0
30.0, 0.0
30.333333333333332, 0.0
30.666666666666668, 0.0
31.0, 0.0
31.333333333333332, 0.0
31.666666666666668, 0.0
32.0, 0.0
32.333333333333336, 0.0
32.666666666666664, 0.0
33.0, 0.0
33.333333333333336, 0.0
33.666666666666664, 0.0
34.0, 0.0
34.333333333333336, 0.0
34.666666666666664, 0.0
35.0, 0.0
35.333333333333336, 0.0
35.666666666666664, 0.0
36.0, 0.0
36.333333333333336, 0.0
36.666666666666664, 0.0
37.0, 0.0
37.333333333333336, 0.0
37.666666666666664, 0.0
38.0, 0.0
38.333333333333336, 0.0
38.666666666666664, 0.0
39.0, 0.0
39.333333333333336, 0.0
39.666666666666664, 0.0
40.0, 0.0
40.333333333333336, 0.0
40.666666666666664, 0.0
41.0, 0.0
41.333333333333336, 0.0
41.666666666666664, 0.0
42.0, 0.0
42.333333333333336, 0.0
42.666666666666664, 0.0
43.0, 0.0
43.333333333333336, 0.0
43.666666666666664, 0.0
44.0, 0.0
44.333333333333336, 0.0
44.666666666666664, 0.0
45.0, 0.0
45.333333333333336, 0.0
45.666666666666664, 0.0
46.0, 0.0
46.333333333333336, 0.0
46.666666666666664, 0.0
47.0, 0.0
47.333333333333336, 0.0
47.666666666666664, 0.0
48.0, 0.0
48.333333333333336, 0.0
48.666666666666664, 0.0
49.0, 0.0
49.333333333333336, 0.0
49.666666666666664, 0.0
50.0, 0.0
50.333333333333336, 0.0
50.666666666666664, 0.0
51.0, 0.0
51.333333333333336, 0.0
51.666666666666664, 0.0
52.0, 0.0
52.333333333333336, 0.0
52.666666666666664, 0.0
53.0, 0.0
53.333333333333336, 0.0
53.666666666666664, 0.0
54.0, 0.0
54.333333333333336, 0.0
54.666666666666664, 0.0
55.0, 0.0
55.333333333333336, 0.0
55.666666666666664, 0.0
56.0, 0.0
56.333333333333336, 0.0
56.666666666666664, 0.0
57.0, 0.0
57.333333333333336, 0.0
57.666666666666664, 0.0
58.0, 0.0
58.333333333333336, 0.0
58.666666666666664, 0.0
59.0, 0.0
59.333333333333336, 0.0
59.666666666666664, 0.0
60.0, 0.0
60.333333333333336, 0.0
60.666666666666664, 0.0
61.0, 0.0
61.333333333333336, 0.0
